6.590452697702679983e-07,2.857845743222125550e-08,-1.262172539057669620e-08,3.560513722145158345e-08,2.229736520422691446e-07,9.179751947539095644e-08,-3.927587812370892828e-09,1.689021083335899509e-08,2.574816387944567779e-08,-4.123382806474452035e-08,2.337296017553685879e-08,4.509084367119739112e-07,1.752614676872634058e-08,-2.242085470721950705e-07,-2.434583303553750169e-07,-6.857792661275595898e-08,-5.993750491490562236e-08,9.432976470057956244e-06
2.857845743222125881e-08,5.561414783024130666e-07,6.021794602622748975e-09,3.734229639273627523e-08,-8.902099851896306398e-08,-3.912887609173903430e-08,3.034502112421186424e-08,-8.067629264364167272e-10,1.490395715769044479e-08,1.844850474472577937e-08,-1.025036496494407275e-07,5.957908306248440488e-09,3.554324922827390558e-07,-2.180701035714357129e-07,1.473157620164970294e-07,-4.302071627688265682e-07,-1.564309149074084883e-08,-2.211666071714741005e-06
-1.262172539057670282e-08,6.021794602622752284e-09,4.118387207627014234e-07,3.176989201176142230e-07,-2.316040528132079477e-07,-1.432489041243400264e-07,2.017356446054669921e-07,9.703861776935039092e-09,-2.777377110996710211e-08,-4.257512916811419634e-08,-3.015591560432336376e-07,-2.880477119840227951e-08,2.719240616718380290e-08,1.273588415094065423e-07,1.668227919601372136e-06,1.300074202986051452e-06,-1.361209733066832470e-07,-3.024732359797236504e-06
3.560513722145156360e-08,3.734229639273627523e-08,3.176989201176142230e-07,3.612434419975813664e-06,2.401516867690278586e-06,8.090195056276925267e-07,1.904102690382613174e-06,1.223870527376375827e-07,-1.283109055884384102e-07,-7.606536440270145629e-08,3.215654402342757764e-07,2.829167181711062215e-08,9.623102786536976986e-08,-1.578839501301119006e-06,-1.754965866094915108e-07,2.332843031083127661e-06,-8.168674763065634958e-07,9.493527277023349549e-05
2.229736520422691446e-07,-8.902099851896306398e-08,-2.316040528132080006e-07,2.401516867690278586e-06,9.109240473391954043e-06,3.424022094589515082e-06,7.863425603543702172e-07,1.131089673245224460e-07,4.572030125483481503e-10,-3.782494674403178099e-07,1.814795518172124843e-07,1.547055475530193213e-07,-1.719739128959134455e-07,7.266850921555216959e-07,-3.296031641841505400e-06,-2.178338721341238369e-06,-1.944739246616581170e-06,2.743434436561502550e-04
9.179751947539095644e-08,-3.912887609173904754e-08,-1.432489041243400000e-07,8.090195056276925267e-07,3.424022094589515082e-06,1.413912243439980647e-06,2.445286174484150526e-07,3.535028282154470625e-08,1.016569189025733529e-08,-9.155413991787589950e-08,6.523675825228747895e-08,7.032402201489056326e-08,-7.319849773884609519e-08,-2.311300740010972612e-08,-1.460183593871556140e-06,2.969329535916359081e-07,-7.044688441665113744e-07,9.090683853449085339e-05
-3.927587812370886211e-09,3.034502112421186424e-08,2.017356446054669656e-07,1.904102690382613174e-06,7.863425603543702172e-07,2.445286174484150526e-07,1.100042261503199766e-06,5.311712798187049678e-08,-7.567767447151962382e-08,-6.226986565807234518e-09,1.102218866477832853e-07,5.969288672933250530e-09,6.960947250176806702e-08,-1.115053963833577933e-06,1.482719392216926458e-07,1.869336935817563488e-06,-3.338834683112033489e-07,3.577706465354675092e-05
1.689021083335900170e-08,-8.067629264364134185e-10,9.703861776935035784e-09,1.223870527376375827e-07,1.131089673245224327e-07,3.535028282154469963e-08,5.311712798187049016e-08,4.012997823284328201e-07,1.746086912221108616e-08,-3.565747964392913401e-08,2.455024526161744174e-08,4.825829727255077722e-08,1.280398829420260834e-08,3.432213850204250021e-07,-2.286380365588296533e-07,4.475444199500005736e-08,-7.086020412678154673e-09,6.685005159239596106e-06
2.574816387944567448e-08,1.490395715769044479e-08,-2.777377110996710211e-08,-1.283109055884384367e-07,4.572030125483545610e-10,1.016569189025732702e-08,-7.567767447151962382e-08,1.746086912221108285e-08,3.717422313371366479e-07,-5.765006549618636263e-08,4.263479889751711618e-08,1.079837972146769643e-08,1.056014260507524016e-08,3.439407690996021725e-08,-5.984740468349209030e-08,-1.905714564016505359e-07,1.246401520075221971e-08,-3.531755122157054257e-08
-4.123382806474450711e-08,1.844850474472577275e-08,-4.257512916811420958e-08,-7.606536440270144305e-08,-3.782494674403178099e-07,-9.155413991787589950e-08,-6.226986565807217975e-09,-3.565747964392914725e-08,-5.765006549618636263e-08,2.693767582139986042e-06,1.302180773700471448e-07,-4.191915906175111797e-08,3.044061423046399541e-09,-2.398810047102429930e-06,-8.151763237643340769e-07,1.066640990330652988e-06,-9.070497189028707309e-08,-1.791121135452173252e-05
2.337296017553686210e-08,-1.025036496494407143e-07,-3.015591560432336376e-07,3.215654402342757235e-07,1.814795518172125107e-07,6.523675825228750542e-08,1.102218866477832853e-07,2.455024526161742850e-08,4.263479889751710956e-08,1.302180773700471713e-07,2.909285447356469238e-06,-1.120682016771824886e-08,-1.218771991396693610e-08,-1.767471922028499874e-07,-3.126830126644993231e-06,-7.623542973220828129e-07,-9.096606849458687952e-09,9.144228905155964789e-06
4.509084367119739641e-07,5.957908306248433871e-09,-2.880477119840228613e-08,2.829167181711062877e-08,1.547055475530193213e-07,7.032402201489056326e-08,5.969288672933254666e-09,4.825829727255077722e-08,1.079837972146769808e-08,-4.191915906175112458e-08,-1.120682016771825714e-08,4.433898666326171897e-07,1.823087191909477304e-08,-8.172361816002231318e-08,-1.998699986853196620e-07,5.377376758468079472e-08,-1.825670851116408683e-08,7.290955459555517716e-06
1.752614676872633727e-08,3.554324922827390558e-07,2.719240616718379959e-08,9.623102786536978309e-08,-1.719739128959134720e-07,-7.319849773884609519e-08,6.960947250176806702e-08,1.280398829420261000e-08,1.056014260507524181e-08,3.044061423046389201e-09,-1.218771991396693279e-08,1.823087191909477304e-08,3.639715452396928959e-07,-1.284461229345885758e-07,2.634066212725979920e-07,-5.905710770942761595e-07,4.739160874138913947e-09,-6.193593253112164384e-06
-2.242085470721951235e-07,-2.180701035714357129e-07,1.273588415094065423e-07,-1.578839501301119006e-06,7.266850921555216959e-07,-2.311300740010972612e-08,-1.115053963833577933e-06,3.432213850204250021e-07,3.439407690996023710e-08,-2.398810047102429507e-06,-1.767471922028499344e-07,-8.172361816002231318e-08,-1.284461229345886023e-07,4.229042125257456746e-05,-6.344501572940172874e-06,9.330284165781416164e-06,6.947651250822967861e-08,3.980676399322655666e-05
-2.434583303553750169e-07,1.473157620164970294e-07,1.668227919601371924e-06,-1.754965866094915372e-07,-3.296031641841505400e-06,-1.460183593871555928e-06,1.482719392216926193e-07,-2.286380365588296268e-07,-5.984740468349206383e-08,-8.151763237643341828e-07,-3.126830126644993231e-06,-1.998699986853196620e-07,2.634066212725979391e-07,-6.344501572940172874e-06,2.790556171889826102e-05,-3.230382075972453018e-06,9.904174194935994024e-07,-6.469593706395688245e-05
-6.857792661275585311e-08,-4.302071627688265682e-07,1.300074202986051664e-06,2.332843031083127238e-06,-2.178338721341237945e-06,2.969329535916358023e-07,1.869336935817563699e-06,4.475444199500008383e-08,-1.905714564016504829e-07,1.066640990330652565e-06,-7.623542973220829188e-07,5.377376758468080795e-08,-5.905710770942761595e-07,9.330284165781416164e-06,-3.230382075972453865e-06,2.877044096778389164e-04,-7.206611719104022857e-06,2.927357567162243717e-04
-5.993750491490563560e-08,-1.564309149074084221e-08,-1.361209733066832470e-07,-8.168674763065634958e-07,-1.944739246616581170e-06,-7.044688441665113744e-07,-3.338834683112032959e-07,-7.086020412678151365e-09,1.246401520075221309e-08,-9.070497189028707309e-08,-9.096606849458646593e-09,-1.825670851116408021e-08,4.739160874138918910e-09,6.947651250822979773e-08,9.904174194935994024e-07,-7.206611719104023704e-06,2.284328455404505112e-06,-2.128521938068018052e-05
9.432976470057956244e-06,-2.211666071714741005e-06,-3.024732359797236504e-06,9.493527277023349549e-05,2.743434436561502550e-04,9.090683853449085339e-05,3.577706465354675092e-05,6.685005159239594412e-06,-3.531755122157048963e-08,-1.791121135452173590e-05,9.144228905155966483e-06,7.290955459555519410e-06,-6.193593253112164384e-06,3.980676399322654311e-05,-6.469593706395688245e-05,2.927357567162243717e-04,-2.128521938068018052e-05,1.395068546827139128e-02
